subject,predicate,object,truth,kl_rel,degree_product,jaccard,kl,adamic_adar,katz,simrank,ks,predpath,pathent,pra,ensemble_score
http://dbpedia.org/resource/Virginia_DeMarce,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/1634:_The_Bavarian_Crisis,1,0.77264,70.0,0.055556,0.274796,0.434294,0.0145,0.007428,0.352851,1.0,12855.457335,1.0,0.9978926463963727
http://dbpedia.org/resource/Dayton_Ward,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Summon_the_Thunder,1,0.0,8.0,0.0,0.0,0.0,0.001375,0.002486,0.0,1.0,429.562529,1.0,0.9960197077785452
http://dbpedia.org/resource/Dayton_Ward,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Summon_the_Thunder,1,0.0,8.0,0.0,0.0,0.0,0.001375,0.002486,0.0,1.0,429.562529,1.0,0.9960197077785452
http://dbpedia.org/resource/Alan_E._Nourse,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Bladerunner,1,0.166887,48.0,0.066667,0.148875,0.113482,0.004875,0.004442,0.066223,1.0,440.344465,1.0,0.9978926463963727
http://dbpedia.org/resource/L._Ron_Hubbard,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Battlefield_Earth_(novel),1,0.108452,184.0,0.020408,0.12884,0.261189,0.01,0.002151,0.065837,1.0,1587.116677,1.0,0.9978926463963727
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Nova_Express,1,0.302152,290.0,0.016129,0.250267,0.721348,0.014625,0.002241,0.244369,1.0,3441.387881,1.0,0.9978926463963727
http://dbpedia.org/resource/Harry_Harrison_(writer),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Make_Room!_Make_Room!,1,0.09827,75.0,0.0,0.099149,0.0,0.003625,0.00067,0.04778,1.0,691.865896,1.0,0.9955144218257574
http://dbpedia.org/resource/K._W._Jeter,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Blade_Runner_2:_The_Edge_of_Human,1,0.299519,77.0,0.058824,0.18257,0.480898,0.0095,0.005372,0.197417,1.0,1581.075036,1.0,0.9978926463963727
http://dbpedia.org/resource/John_Brunner_(novelist),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Infinitive_of_Go,1,0.110203,160.0,0.0,0.103534,0.0,0.00925,0.000481,0.07159,1.0,3095.547067,1.0,0.9955144218257574
http://dbpedia.org/resource/Ray_Bradbury,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Fahrenheit_451,1,0.77264,515.0,0.009346,0.383224,0.621335,0.03525,0.00231,0.494986,1.0,10846.805033,0.0,0.9423463013489448
http://dbpedia.org/resource/Michael_Crichton,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Great_Train_Robbery_(novel),1,0.32776,427.0,0.030303,0.211074,1.116221,0.02825,0.003241,0.294083,1.0,5933.94312,1.0,0.9978926463963727
http://dbpedia.org/resource/Douglas_Adams,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Hitchhiker's_Guide_to_the_Galaxy_(novel),1,0.32776,343.0,0.018182,0.211074,0.558111,0.01775,0.001341,0.220851,1.0,3883.764969,1.0,0.9978926463963727
http://dbpedia.org/resource/Neal_Stephenson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Big_U,1,0.343276,155.0,0.028571,0.23703,0.621335,0.00725,0.003103,0.140404,1.0,911.418053,1.0,0.9978926463963727
http://dbpedia.org/resource/Samuel_R._Delany,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Nova_(novel),1,0.77264,252.0,0.015152,0.41906,0.113482,0.027,0.001654,0.348602,1.0,9667.656482,0.0,0.9423463013489448
http://dbpedia.org/resource/Eric_Idle,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Road_to_Mars,1,0.05705,198.0,0.0,0.064755,0.0,0.01925,0.000112,0.031545,1.0,9885.814757,1.0,0.9954542088901225
http://dbpedia.org/resource/Pat_Frank,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Alas,_Babylon",1,0.77264,32.0,0.0,0.41906,0.0,0.004875,0.000206,0.390552,1.0,2783.545483,1.0,0.9955144218257574
http://dbpedia.org/resource/Philip_José_Farmer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Venus_on_the_Half-Shell,1,0.061656,114.0,0.0,0.08327,0.0,0.007875,0.000932,0.028942,1.0,1394.88764,0.0,0.9673631769403932
http://dbpedia.org/resource/Thomas_Thurston_Thomas,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flare_(novel),1,0.148092,12.0,0.0,0.122867,0.0,0.001125,0.001134,0.056526,1.0,218.407612,1.0,0.9955144218257574
http://dbpedia.org/resource/John_Norman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Ghost_Dance_(novel),1,0.067535,55.0,0.0,0.08517,0.0,0.00225,0.00023,0.022404,1.0,391.502568,1.0,0.9954542088901225
http://dbpedia.org/resource/George_Zebrowski,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Macrolife,1,0.059129,35.0,0.0,0.075682,0.0,0.00175,0.001238,0.030681,1.0,331.958436,1.0,0.9954542088901225
http://dbpedia.org/resource/Steven_Barnes,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Beowulf's_Children,1,0.311997,117.0,0.047619,0.194434,0.513898,0.009625,0.003186,0.160573,1.0,1131.005612,1.0,0.9978926463963727
http://dbpedia.org/resource/Ayn_Rand,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Anthem_(novella),1,0.065886,192.0,0.0,0.070355,0.0,0.00975,0.000227,0.023309,1.0,2428.50336,1.0,0.9954542088901225
http://dbpedia.org/resource/John_Peel,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Evolution_(Peel_novel),1,0.04478,90.0,0.0,0.05182,0.0,0.003375,0.000523,0.023788,1.0,1288.430549,1.0,0.9954542088901225
http://dbpedia.org/resource/Mary_Doria_Russell,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Sparrow_(novel),1,0.77264,78.0,0.117647,0.358197,0.83483,0.01475,0.006181,0.467495,1.0,4523.506348,1.0,0.9978926463963727
http://dbpedia.org/resource/Olaf_Stapledon,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Sirius_(novel),1,0.121358,76.0,0.045455,0.114945,0.113482,0.00825,0.003233,0.044706,1.0,1762.656819,1.0,0.9978926463963727
http://dbpedia.org/resource/John_C._Wright_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Golden_Oecumene,1,0.383526,78.0,0.1875,0.239346,2.000806,0.02425,0.013001,0.364721,1.0,4088.516192,1.0,0.9978926463963727
http://dbpedia.org/resource/Stephen_Baxter_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Time's_Eye_(novel),1,0.227628,175.0,0.0,0.188059,0.0,0.012,0.003891,0.146939,1.0,4466.791889,0.0,0.9650330568852977
http://dbpedia.org/resource/Robert_Zubrin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Case_for_Mars,1,0.524422,40.0,0.0,0.383224,0.0,0.006875,0.000107,0.224016,1.0,8969.691909,1.0,0.9955144218257574
http://dbpedia.org/resource/Richard_K._Morgan,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Broken_Angels_(novel),1,0.348592,84.0,0.111111,0.227211,1.179446,0.01475,0.009786,0.291133,1.0,1614.030818,1.0,0.9978926463963727
http://dbpedia.org/resource/Ursula_K._Le_Guin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Left_Hand_of_Darkness,1,0.32776,427.0,0.046154,0.211074,1.126712,0.027875,0.004429,0.282472,1.0,3737.408212,0.0,0.9423463013489448
http://dbpedia.org/resource/Buzz_Aldrin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Encounter_with_Tiber,1,0.050018,130.0,0.0,0.059439,0.0,0.0045,0.000113,0.019928,1.0,1134.729545,1.0,0.9954542088901225
http://dbpedia.org/resource/Gregory_Benford,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Across_the_Sea_of_Suns,1,0.424113,70.0,0.266667,0.269684,2.606019,0.01925,0.026371,0.534185,1.0,1783.567831,1.0,0.9978926463963727
http://dbpedia.org/resource/Hermann_Hesse,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Peter_Camenzind,1,0.424113,93.0,0.030303,0.312771,0.910239,0.009,0.008451,0.27334,1.0,2584.435235,1.0,0.9978926463963727
http://dbpedia.org/resource/Gene_Brewer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/K-PAX,1,0.045846,6.0,0.0,0.057933,0.0,0.0005,0.000302,0.006902,1.0,83.866462,1.0,0.9954542088901225
http://dbpedia.org/resource/Dave_Wolverton,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Courtship_of_Princess_Leia,1,0.77264,114.0,0.0,0.358197,0.0,0.0085,0.001472,0.352246,1.0,4673.885405,1.0,0.9955144218257574
http://dbpedia.org/resource/Marge_Piercy,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Woman_on_the_Edge_of_Time,1,0.047786,24.0,0.0,0.061916,0.0,0.001125,0.000139,0.017536,1.0,198.732422,1.0,0.9954542088901225
http://dbpedia.org/resource/Bruce_Sterling,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Schismatrix,1,0.148561,96.0,0.037037,0.136332,0.113482,0.00775,0.002429,0.080212,1.0,1106.844464,1.0,0.9978926463963727
http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Time's_Eye_(novel),1,0.227628,575.0,0.0,0.188059,0.0,0.029125,0.004201,0.163757,1.0,5546.415079,0.0,0.9650330568852977
http://dbpedia.org/resource/Greg_Egan,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/An_Unusual_Angle,1,0.076604,75.0,0.111111,0.087555,0.209149,0.009125,0.006738,0.030399,1.0,706.388978,1.0,0.9972389787513823
http://dbpedia.org/resource/A._E._van_Vogt,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_World_of_Null-A,1,0.348592,190.0,0.02381,0.23703,0.621335,0.016375,0.005162,0.214059,1.0,2424.807024,1.0,0.9978926463963727
http://dbpedia.org/resource/Piers_Anthony,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Castle_Roogna,1,0.311997,413.0,0.047619,0.204423,1.148958,0.0345,0.004471,0.272276,1.0,4715.054272,0.0,0.9423463013489448
http://dbpedia.org/resource/Edgar_Rice_Burroughs,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Gods_of_Mars,1,0.376096,840.0,0.03252,0.274796,2.854327,0.038625,0.006488,0.378,1.0,5321.159255,0.0,0.9423463013489448
http://dbpedia.org/resource/John_Sladek,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Roderick_(novel),1,0.076604,70.0,0.055556,0.087555,0.113482,0.00575,0.002937,0.027859,1.0,580.851288,1.0,0.9972389787513823
http://dbpedia.org/resource/Jonathan_Lethem,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Amnesia_Moon,1,0.348592,120.0,0.083333,0.227211,1.076455,0.016375,0.006865,0.286402,1.0,2464.428998,1.0,0.9978926463963727
http://dbpedia.org/resource/John_Boyd_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Last_Starship_from_Earth,1,0.063237,12.0,0.0,0.084094,0.0,0.001,0.000688,0.013014,1.0,187.430527,1.0,0.9954542088901225
http://dbpedia.org/resource/Karel_Čapek,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Absolute_at_Large,1,0.77264,78.0,0.035714,0.476505,0.113482,0.013125,0.002468,0.410828,1.0,6983.796224,1.0,0.9978926463963727
http://dbpedia.org/resource/Alastair_Reynolds,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Pushing_Ice,1,0.11224,96.0,0.037037,0.108034,0.113482,0.01175,0.00355,0.058044,1.0,1574.761085,1.0,0.9978926463963727
http://dbpedia.org/resource/Dan_Simmons,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Fall_of_Hyperion_(novel),1,0.32776,184.0,0.107143,0.205288,1.185491,0.027375,0.00608,0.300399,1.0,5551.054571,1.0,0.9978926463963727
http://dbpedia.org/resource/Robert_Charles_Wilson,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Vortex_(Wilson_novel),1,0.348592,56.0,0.125,0.250267,0.734817,0.012625,0.011925,0.232544,1.0,1567.920367,1.0,0.9978926463963727
http://dbpedia.org/resource/Janet_Asimov,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Mind_Transfer_(novel),1,0.065506,66.0,0.0,0.068451,0.0,0.002,0.000299,0.027663,1.0,371.102036,1.0,0.9954542088901225
http://dbpedia.org/resource/Eric_Frank_Russell,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Wasp_(novel),1,0.063237,30.0,0.0,0.086179,0.0,0.002625,0.000839,0.029264,1.0,493.000529,1.0,0.9954542088901225
http://dbpedia.org/resource/J._G._Ballard,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Drowned_World,1,0.117607,132.0,0.021739,0.115688,0.113482,0.01275,0.002402,0.069918,1.0,2735.844905,1.0,0.9978926463963727
http://dbpedia.org/resource/Edwin_Balmer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/When_Worlds_Collide,1,0.348592,32.0,0.2,0.250267,0.734817,0.00975,0.013028,0.162747,1.0,744.675633,1.0,0.9978926463963727
http://dbpedia.org/resource/Clifford_D._Simak,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Way_Station_(novel),1,0.77264,100.0,0.035714,0.41906,0.113482,0.01325,0.002735,0.36806,1.0,5050.178318,1.0,0.9978926463963727
http://dbpedia.org/resource/Dan_Brown,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Digital_Fortress,1,0.77264,90.0,0.0,0.358197,0.0,0.011875,0.000764,0.325275,1.0,23911.841092,1.0,0.9955144218257574
http://dbpedia.org/resource/Muhammad_Affash_al-Adwan,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/California,1,0.113129,218412.0,0.0,0.058402,0.0,0.00225,4.6e-05,0.037973,0.0,320.401994,0.0,0.2665490581557456
http://dbpedia.org/resource/Marc_Anthony,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jennifer_Lopez,1,0.28805,11456.0,0.056522,0.128257,5.451785,0.18,0.000902,0.202693,1.0,11385.835468,1.0,0.9986167466199196
http://dbpedia.org/resource/Elbert_A._Woodward,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/New_York_City,1,0.141546,191928.0,4.2e-05,0.061761,0.099153,3.695125,0.000116,0.04182,1.0,35619.337153,1.0,0.9986167466199196
http://dbpedia.org/resource/Miranda_Priestly,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Novel,1,0.06504,9667.0,0.0,0.063205,0.0,0.17375,0.000495,0.030225,1.0,3486.55357,1.0,0.9969751485680864
http://dbpedia.org/resource/Jude_Law,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sadie_Frost,1,0.273717,1340.0,0.060976,0.168304,1.750323,0.0155,0.001252,0.25925,1.0,228.196832,0.0,0.9762069531889916
http://dbpedia.org/resource/Karrine_Steffans,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Darius_McCrary,1,0.05053,80.0,0.0,0.058414,0.0,0.004,8.6e-05,0.032027,1.0,1423.567715,1.0,0.9969751485680864
http://dbpedia.org/resource/Brittany_Murphy,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Simon_Monjack,1,0.104065,308.0,0.040816,0.119152,0.28753,0.01225,0.00137,0.043821,1.0,1534.860345,1.0,0.9986167466199196
http://dbpedia.org/resource/Hadassah_Lieberman,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Rabbi,1,0.07983,1197.0,0.0,0.064591,0.0,0.024125,7.5e-05,0.027698,1.0,4636.275212,1.0,0.9969751485680864
http://dbpedia.org/resource/Margot_Kidder,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/John_Heard_(actor),1,0.137084,3498.0,0.0,0.101111,0.0,0.00025,7.5e-05,0.097553,0.0,16.080282,0.0,0.2617745260866226
http://dbpedia.org/resource/Scarlett_Johansson,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ryan_Reynolds,1,0.096027,3968.0,0.0,0.079339,0.0,0.0205,8.8e-05,0.061669,1.0,5362.534238,1.0,0.9970152757473095
http://dbpedia.org/resource/Antoinette_Feuerwerker,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Rabbi,1,0.303948,1197.0,0.00565,0.121638,0.480898,0.02975,0.000898,0.066977,1.0,4939.912828,1.0,0.9986167466199196
http://dbpedia.org/resource/Sybil_Sheridan,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Rabbi,1,0.0,342.0,0.0,0.0,0.0,0.023375,0.000259,0.0,1.0,4710.401612,1.0,0.9973678064805174
http://dbpedia.org/resource/Sonia_Agarwal,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Selvaraghavan,1,0.264301,594.0,0.065217,0.156856,1.391138,0.0155,0.002805,0.233113,0.0,351.783456,0.0,0.053897416415714994
http://dbpedia.org/resource/Harry_Froboess,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Berlin,1,0.089905,35007.0,0.0002,0.059686,0.100393,1.121125,0.000132,0.025137,1.0,4098.77492,1.0,0.9981872753673566
http://dbpedia.org/resource/Rebecca_Budig,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Bob_Guiney,1,0.05599,40.0,0.0,0.063913,0.0,0.0,3.5e-05,0.027295,0.0,-19.077288,0.0,0.27704473600771345
http://dbpedia.org/resource/Alexa_Nikolas,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Milosh,1,0.046691,56.0,0.0,0.054788,0.0,0.0,3.2e-05,0.021638,0.0,-18.591862,0.0,0.27704473600771345
http://dbpedia.org/resource/Şebnem_Dönmez,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ezel_Akay,1,0.065669,77.0,0.0,0.068813,0.0,0.002875,0.000281,0.031981,1.0,879.927084,1.0,0.9969751485680864
http://dbpedia.org/resource/Nicholas_Tse,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Cecilia_Cheung,1,0.245457,1650.0,0.036585,0.14917,0.901898,0.0195,0.000901,0.160159,1.0,2301.369103,1.0,0.9986167466199196
http://dbpedia.org/resource/Mylène_Jampanoï,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Milind_Soman,1,0.253179,310.0,0.025,0.150802,0.45512,0.007875,0.001175,0.086304,1.0,1051.728412,1.0,0.9986167466199196
http://dbpedia.org/resource/Leon_Lai__Leon_Lai__1,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Gaile_Lok,1,0.085563,12.0,0.0,0.102359,0.0,0.000125,0.000583,0.027456,0.0,2.925364,0.0,0.27704473600771345
http://dbpedia.org/resource/Stokely_Carmichael,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Miriam_Makeba,1,0.066445,231.0,0.0,0.069817,0.0,0.006125,5.3e-05,0.041265,1.0,2923.397278,1.0,0.9970152757473095
http://dbpedia.org/resource/Blake_Lively,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ryan_Reynolds,1,0.209766,1798.0,0.011111,0.124727,0.345976,0.016625,0.000205,0.108979,1.0,3621.361479,1.0,0.9986167466199196
http://dbpedia.org/resource/Carmen_Ejogo,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Tricky_(musician),1,0.067821,780.0,0.0,0.064501,0.0,0.01875,6.5e-05,0.030619,1.0,29073.372478,1.0,0.9969751485680864
http://dbpedia.org/resource/Ronald_Cheng,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Charlene_Choi,1,0.104892,1147.0,0.0,0.088976,0.0,0.011375,0.000842,0.067081,1.0,3680.499256,1.0,0.9970152757473095
http://dbpedia.org/resource/Jesse_James_(entrepreneur),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sandra_Bullock,1,0.055714,406.0,0.0,0.058361,0.0,0.0135,5.9e-05,0.038807,1.0,4900.014353,1.0,0.9970152757473095
http://dbpedia.org/resource/Susannah_Harker,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Iain_Glen,1,0.245457,765.0,0.015385,0.138228,0.434294,0.011375,0.000403,0.105911,1.0,1694.256076,1.0,0.9986167466199196
http://dbpedia.org/resource/Jackie_Lou_Blanco,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Ricky_Davao,1,0.202061,407.0,0.021277,0.130626,0.328459,0.00425,0.001703,0.11311,1.0,287.574778,0.0,0.9762069531889916
http://dbpedia.org/resource/Kim_Jones_(digital_creative),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jericho_Rosales,1,0.045908,140.0,0.0,0.048375,0.0,0.0055,0.000191,0.019843,1.0,1243.833046,1.0,0.9969751485680864
http://dbpedia.org/resource/Jennica_Garcia,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Alwyn_Uytingco,1,0.120773,140.0,0.090909,0.101821,0.251032,0.017375,0.003031,0.095269,1.0,1282.375999,1.0,0.9986167466199196
http://dbpedia.org/resource/BB_Gandanghari,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Carmina_Villarroel,1,0.090068,425.0,0.0,0.083014,0.0,0.006,0.000502,0.074957,1.0,1170.918935,1.0,0.9970152757473095
http://dbpedia.org/resource/Tonton_Gutierrez,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Glydel_Mercado,1,0.08768,110.0,0.0,0.092383,0.0,0.00425,0.000735,0.065161,1.0,1097.112376,1.0,0.9970152757473095
http://dbpedia.org/resource/Ricky_Davao,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jackie_Lou_Blanco,1,0.202061,407.0,0.021277,0.155221,0.328459,0.00425,0.001181,0.132326,1.0,274.006676,0.0,0.9762069531889916
http://dbpedia.org/resource/Bernard_Palanca,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Meryll_Soriano,1,0.128295,144.0,0.0,0.115236,0.0,0.004375,0.001033,0.089618,1.0,889.970731,1.0,0.9970152757473095
http://dbpedia.org/resource/Eddie_Mesa,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Rosemarie_Gil,1,0.250721,88.0,0.357143,0.162062,1.485168,0.034125,0.011331,0.234102,1.0,3660.813053,0.0,0.9762069531889916
